sku,title,type,den,url,image,filename,folder
660272,Cub Scout Webelos Elective Adventure Pin - Race Time - Webelos,pin,webelos,https://www.scoutshop.org/cub-scout-webelos-elective-adventure-pin-race-time-webelos-660272.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660272_webelos_race_time.jpg,660272 - Cub-Scout-Webelos-Elective-Adventure-Pin-Race-Time-Webelos.jpg,scout_awards_media\pins\webelos
660280,Cub Scout Webelos Elective Adventure Pin - Slingshot - Webelos,pin,webelos,https://www.scoutshop.org/cub-scout-webelos-elective-adventure-pin-slingshot-webelos-660280.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660280_webelos_slingshot.jpg,660280 - Cub-Scout-Webelos-Elective-Adventure-Pin-Slingshot-Webelos.jpg,scout_awards_media\pins\webelos
660276,Cub Scout Webelos Elective Adventure Pin - Summertime Fun - Webelos,pin,webelos,https://www.scoutshop.org/cub-scout-webelos-elective-adventure-pin-summertime-fun-webelos-660276.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660276_webelos_summertime_fun_1_.jpg,660276 - Cub-Scout-Webelos-Elective-Adventure-Pin-Summertime-Fun-Webelos.jpg,scout_awards_media\pins\webelos
660273,Cub Scout Webelos Elective Adventure Pin - Tech on the Trail,pin,webelos,https://www.scoutshop.org/cub-scout-webelos-elective-adventure-pin-tech-on-the-trail-660273.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660273_webelos_tech_trail.jpg,660273 - Cub-Scout-Webelos-Elective-Adventure-Pin-Tech-on-the-Trail.jpg,scout_awards_media\pins\webelos
660434,Cub Scout Webelos Elective Adventure Pin - Yo-Yo,pin,webelos,https://www.scoutshop.org/cub-scout-webelos-elective-adventure-pin-yo-yo-660434.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660434_webelo_yoyo_front.jpg,660434 - Cub-Scout-Webelos-Elective-Adventure-Pin-Yo-Yo.jpg,scout_awards_media\pins\webelos
663054,Webelos Rank Handbook,loop,webelos,https://www.scoutshop.org/cub-scout-webelos-handbook-2024-663054.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660354_cub_scout_webelo_handbook_2024_front_1.jpg,663054 - Webelos-Rank-Handbook.jpg,scout_awards_media\loops\webelos
660238,Cub Scout Wolf Core Adventure Loop - Bobcat - Wolf,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-core-adventure-loop-bobcat-wolf-660238.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660238_wolf_bobcat.jpg,660238 - Cub-Scout-Wolf-Core-Adventure-Loop-Bobcat-Wolf.jpg,scout_awards_media\loops\wolf
619933,Cub Scout Wolf Core Adventure Loop - Council Fire: Duty to Country,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-core-adventure-loop-council-fire-duty-to-country-619933.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619933.jpg,619933 - Cub-Scout-Wolf-Core-Adventure-Loop-Council-Fire-Duty-to-Country.jpg,scout_awards_media\loops\wolf
619937,Cub Scout Wolf Core Adventure Loop - Footsteps of Faith: Duty to God,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-core-adventure-loop-footsteps-of-faith-duty-to-god-619937.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619937.jpg,619937 - Cub-Scout-Wolf-Core-Adventure-Loop-Footsteps-of-Faith-Duty-to-God.jpg,scout_awards_media\loops\wolf
619935,Cub Scout Wolf Core Adventure Loop - Paws on the Path,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-core-adventure-loop-paws-on-the-path-619935.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619935.jpg,619935 - Cub-Scout-Wolf-Core-Adventure-Loop-Paws-on-the-Path.jpg,scout_awards_media\loops\wolf
619936,Cub Scout Wolf Core Adventure Loop - Running with the Pack,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-core-adventure-loop-running-with-the-pack-619936.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619936.jpg,619936 - Cub-Scout-Wolf-Core-Adventure-Loop-Running-with-the-Pack.jpg,scout_awards_media\loops\wolf
660239,Cub Scout Wolf Core Adventure Loop - Safety in Numbers,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-core-adventure-loop-safety-in-numbers-660239.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660239_wolf_safety_in_numbers.jpg,660239 - Cub-Scout-Wolf-Core-Adventure-Loop-Safety-in-Numbers.jpg,scout_awards_media\loops\wolf
660240,Cub Scout Wolf Elective Adventure Loop - A Wolf Goes Fishing,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-a-wolf-goes-fishing-660240.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660240_wolf_go_fishing.jpg,660240 - Cub-Scout-Wolf-Elective-Adventure-Loop-A-Wolf-Goes-Fishing.jpg,scout_awards_media\loops\wolf
619948,Cub Scout Wolf Elective Adventure Loop - Adventures in Coins,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-adventures-in-coins-619948.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619948.jpg,619948 - Cub-Scout-Wolf-Elective-Adventure-Loop-Adventures-in-Coins.jpg,scout_awards_media\loops\wolf
619938,Cub Scout Wolf Elective Adventure Loop - Air of the Wolf,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-air-of-the-wolf-619938.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619938.jpg,619938 - Cub-Scout-Wolf-Elective-Adventure-Loop-Air-of-the-Wolf.jpg,scout_awards_media\loops\wolf
660250,Cub Scout Wolf Elective Adventure Loop - Archery - Wolf,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-archery-wolf-660250.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660250_wolf_elec_archery.jpg,660250 - Cub-Scout-Wolf-Elective-Adventure-Loop-Archery-Wolf.jpg,scout_awards_media\loops\wolf
660249,Cub Scout Wolf Elective Adventure Loop - BB - Wolf,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-bb-wolf-660249.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660249_wolf_bb.jpg,660249 - Cub-Scout-Wolf-Elective-Adventure-Loop-BB-Wolf.jpg,scout_awards_media\loops\wolf
660247,Cub Scout Wolf Elective Adventure Loop - Champions for Nature,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-champions-for-nature-wolf-660247.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660247_wolf_champofnature.jpg,660247 - Cub-Scout-Wolf-Elective-Adventure-Loop-Champions-for-Nature.jpg,scout_awards_media\loops\wolf
619939,Cub Scout Wolf Elective Adventure Loop - Code of the Wolf,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-code-of-the-wolf-619939.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619939.jpg,619939 - Cub-Scout-Wolf-Elective-Adventure-Loop-Code-of-the-Wolf.jpg,scout_awards_media\loops\wolf
660246,Cub Scout Wolf Elective Adventure Loop - Computing Wolves,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-computing-wolves-660246.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660246_wolf_computing_wolves.jpg,660246 - Cub-Scout-Wolf-Elective-Adventure-Loop-Computing-Wolves.jpg,scout_awards_media\loops\wolf
619941,Cub Scout Wolf Elective Adventure Loop - Cubs Who Care,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-cubs-who-care-619941.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619941.jpg,619941 - Cub-Scout-Wolf-Elective-Adventure-Loop-Cubs-Who-Care.jpg,scout_awards_media\loops\wolf
619942,Cub Scout Wolf Elective Adventure Loop - Digging in the Past,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-digging-in-the-past-619942.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619942.jpg,619942 - Cub-Scout-Wolf-Elective-Adventure-Loop-Digging-in-the-Past.jpg,scout_awards_media\loops\wolf
619943,Cub Scout Wolf Elective Adventure Loop - Finding Your Way,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-finding-your-way-619943.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619943.jpg,619943 - Cub-Scout-Wolf-Elective-Adventure-Loop-Finding-Your-Way.jpg,scout_awards_media\loops\wolf
619945,Cub Scout Wolf Elective Adventure Loop - Germs Alive!,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-germs-alive-619945.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619945.jpg,619945 - Cub-Scout-Wolf-Elective-Adventure-Loop-Germs-Alive.jpg,scout_awards_media\loops\wolf
660406,Cub Scout Wolf Elective Adventure Loop - Let's Camp - Wolf,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-lets-camp-wolf-660406.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660406_wolf_let_s_camp.jpg,660406 - Cub-Scout-Wolf-Elective-Adventure-Loop-Lets-Camp-Wolf.jpg,scout_awards_media\loops\wolf
660241,Cub Scout Wolf Elective Adventure Loop - Paws for Water,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-paws-for-water-660241.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660241_paws_for_water.jpg,660241 - Cub-Scout-Wolf-Elective-Adventure-Loop-Paws-for-Water.jpg,scout_awards_media\loops\wolf
619949,Cub Scout Wolf Elective Adventure Loop - Paws of Skill,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-paws-of-skill-619949.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619949.jpg,619949 - Cub-Scout-Wolf-Elective-Adventure-Loop-Paws-of-Skill.jpg,scout_awards_media\loops\wolf
660244,Cub Scout Wolf Elective Adventure Loop - Pedal with the Pack,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-pedal-with-the-pack-660244.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660244_wolf_pedal_pack.jpg,660244 - Cub-Scout-Wolf-Elective-Adventure-Loop-Pedal-with-the-Pack.jpg,scout_awards_media\loops\wolf
660245,Cub Scout Wolf Elective Adventure Loop - Race Time,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-race-time-wolf-660245.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660245_wolf_race_time.jpg,660245 - Cub-Scout-Wolf-Elective-Adventure-Loop-Race-Time.jpg,scout_awards_media\loops\wolf
660251,Cub Scout Wolf Elective Adventure Loop - Slingshot,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-slingshot-wolf-660251.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660251_wolf_slingshot.jpg,660251 - Cub-Scout-Wolf-Elective-Adventure-Loop-Slingshot.jpg,scout_awards_media\loops\wolf
619946,Cub Scout Wolf Elective Adventure Loop - Spirit of the Water,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-spirit-of-the-water-619946.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619946.jpg,619946 - Cub-Scout-Wolf-Elective-Adventure-Loop-Spirit-of-the-Water.jpg,scout_awards_media\loops\wolf
660248,Cub Scout Wolf Elective Adventure Loop - Summertime,loop,wolf,https://www.scoutshop.org/cub-scout-wolf-elective-adventure-loop-summertime-660248.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660248_wolf_summertime_fun.jpg,660248 - Cub-Scout-Wolf-Elective-Adventure-Loop-Summertime.jpg,scout_awards_media\loops\wolf
644581,"Cub Scout Performance Uniform Short, Youth",loop,unknown,https://www.scoutshop.org/cub-scout-youth-performance-uniform-shorts-navy-644581.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/644582_performance_short_youth_front_5.jpg,644581 - Cub-Scout-Performance-Uniform-Short-Youth.jpg,scout_awards_media\loops\unknown
663554,"Cub Scouts Fuel Your Adventure Mug 18 oz, Blue",loop,unknown,https://www.scoutshop.org/cub-scouts-fuel-your-adventure-mug-18-oz-blue-663554.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/663554_cub_scout_fuel_adventure_mug_front.jpg,663554 - Cub-Scouts-Fuel-Your-Adventure-Mug-18-oz-Blue.jpg,scout_awards_media\loops\unknown
664960,Cub Scouts Manual de Lion & Gua del Adulto       Compaero/CS Lion Handbook Spanish,loop,lion,https://www.scoutshop.org/cub-scouts-manual-de-lion-gua-del-adulto-compaerocs-lion-handbook-spanish-664960.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/l/i/lion-_-apg-spanish.jpg,664960 - Cub-Scouts-Manual-de-Lion-Gua-del-Adulto-CompaeroCS-Lion-Handbook-Spanish.jpg,scout_awards_media\loops\lion
663063,Cub Scouts Nylon Daypack,loop,unknown,https://www.scoutshop.org/cub-scouts-nylon-daypack-663063.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/663063_cub_scout_nylon_daypack_front2.jpg,663063 - Cub-Scouts-Nylon-Daypack.jpg,scout_awards_media\loops\unknown
661476,Reference Ready Crag Cards Essential Climbing Knots Cards,loop,unknown,https://www.scoutshop.org/deck-of-essential-climbing-knots-661476.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/i/m/img_7782_1024x1024_2x.jpg,661476 - Reference-Ready-Crag-Cards-Essential-Climbing-Knots-Cards.jpg,scout_awards_media\loops\unknown
663569,Do Your Best:How to be a Scout By Bear Grylls,loop,bear,https://www.scoutshop.org/do-your-besthow-to-be-a-scout-by-bear-grylls-663569.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/663569_do_your_best_-_how_to_be_a_scout.jpg,663569 - Do-Your-BestHow-to-be-a-Scout-By-Bear-Grylls.jpg,scout_awards_media\loops\bear
664465,Eagle Scout Acrylic Luggage Tag,loop,unknown,https://www.scoutshop.org/eagle-scout-acrylic-luggage-tag-664465.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/664465_eagle_scout_luggage_tag.jpg,664465 - Eagle-Scout-Acrylic-Luggage-Tag.jpg,scout_awards_media\loops\unknown
32009,Eagle Scout Table Centerpiece,loop,unknown,https://www.scoutshop.org/eagle-scout-table-centerpiece-32009.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/3/2/32009.jpg,32009 - Eagle-Scout-Table-Centerpiece.jpg,scout_awards_media\loops\unknown
655876,"BSA Hornet Pro Looping Yo-Yo, Ball-Bearing Axle",loop,unknown,https://www.scoutshop.org/fleur-de-lis-hornet-pro-looping-yo-yo-ball-bearingaxle-655876.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/3/6/3602xp-bsa1-f-p-large.jpg,655876 - BSA-Hornet-Pro-Looping-Yo-Yo-Ball-Bearing-Axle.jpg,scout_awards_media\loops\unknown
618470,Gift Card Reload,loop,unknown,https://www.scoutshop.org/gift-card-reload-618470.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/618470_1_1.jpg,618470 - Gift-Card-Reload.jpg,scout_awards_media\loops\unknown
660929,"Grand Trunk Evolution 20 Down Sleeping Bag Hammock, Storm",loop,unknown,https://www.scoutshop.org/grand-trunk-evolution-20-down-sleeping-bag-hammock-storm-660929.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/e/v/evolution-20-down-main.jpg,660929 - Grand-Trunk-Evolution-20-Down-Sleeping-Bag-Hammock-Storm.jpg,scout_awards_media\loops\unknown
662397,Hiking Merit Badge Pamphlet (ES),loop,unknown,https://www.scoutshop.org/hiking-merit-badge-pamphlet-es-662397.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/662397_hiking__cover__es_.jpg,662397 - Hiking-Merit-Badge-Pamphlet-ES.jpg,scout_awards_media\loops\unknown
662988,"Home Is Where You Park It Cap, Emerald/Off White",loop,unknown,https://www.scoutshop.org/home-is-where-you-park-it-cap-emeraldoff-white-662988.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/662988_home_park_it_cap_green_front.jpg,662988 - Home-Is-Where-You-Park-It-Cap-EmeraldOff-White.jpg,scout_awards_media\loops\unknown
646407,Cub Scout Lion Core Adventure Loop - King of the Jungle,loop,lion,https://www.scoutshop.org/lion-cub-scout-king-of-the-jungle-adventure-loop-646407.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/646407.jpg,646407 - Cub-Scout-Lion-Core-Adventure-Loop-King-of-the-Jungle.jpg,scout_awards_media\loops\lion
664682,Lion Den Meeting Deck,loop,lion,https://www.scoutshop.org/lion-den-meeting-deck-664682.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/664682_den_meeting_deck_lion_back.jpg,664682 - Lion-Den-Meeting-Deck.jpg,scout_awards_media\loops\lion
636419,"Cub Scout Lion Rank Chest Logo T-Shirt, Adult",loop,lion,https://www.scoutshop.org/lion-rank-adult-t-shirt-636419.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660662_tshirt_cubscout_lion_navy_front_6.jpg,636419 - Cub-Scout-Lion-Rank-Chest-Logo-T-Shirt-Adult.jpg,scout_awards_media\loops\lion
661182,Luci EMRG Flashlight & Emergency Lantern,loop,unknown,https://www.scoutshop.org/luci-emrg-flashlight-emergency-lantern-661182.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/e/m/emrg-3.jpg,661182 - Luci-EMRG-Flashlight-Emergency-Lantern.jpg,scout_awards_media\loops\unknown
648144,Luci Inflatable Solar Light and Mobile charger,loop,unknown,https://www.scoutshop.org/luci-outdoor-2-0-648144.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/648144_f.jpg,648144 - Luci-Inflatable-Solar-Light-and-Mobile-charger.jpg,scout_awards_media\loops\unknown
661519,"Mountain Bear Tee, Lime - Adult S-2XL",loop,bear,https://www.scoutshop.org/mountain-bear-tee-661519.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661520_mountain_bear_tee_lime_front_5.jpg,661519 - Mountain-Bear-Tee-Lime-Adult-S-2XL.jpg,scout_awards_media\loops\bear
663578,Multi-Pack Carabiners,loop,unknown,https://www.scoutshop.org/multi-pack-carabiners-663578.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/663578_coghlan_multipak_carabiners_1.jpg,663578 - Multi-Pack-Carabiners.jpg,scout_awards_media\loops\unknown
610686,National Outdoor Achievement Awards - Adventure Segment,loop,unknown,https://www.scoutshop.org/national-outdoor-achievement-awards-adventure-segment-610686.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/610686.jpg,610686 - National-Outdoor-Achievement-Awards-Adventure-Segment.jpg,scout_awards_media\loops\unknown
610685,National Outdoor Achievement Awards - Aquatics Segment,loop,unknown,https://www.scoutshop.org/national-outdoor-achievement-awards-aquatics-segment-610685.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/610685.jpg,610685 - National-Outdoor-Achievement-Awards-Aquatics-Segment.jpg,scout_awards_media\loops\unknown
610683,National Outdoor Achievement Awards - Hiking Segment,loop,unknown,https://www.scoutshop.org/national-outdoor-achievement-awards-hiking-segment-610683.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/610683.jpg,610683 - National-Outdoor-Achievement-Awards-Hiking-Segment.jpg,scout_awards_media\loops\unknown
662985,"Nature Happens Mesh Cap, Brown/Dark Khaki",loop,unknown,https://www.scoutshop.org/nature-happens-mesh-cap-browndark-khaki-662985.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/662985_nature_happens_mesh_cap_brown_front.jpg,662985 - Nature-Happens-Mesh-Cap-BrownDark-Khaki.jpg,scout_awards_media\loops\unknown
665009,Near Zero 2.0L Hydration Bladder,loop,unknown,https://www.scoutshop.org/near-zero-20l-hydration-bladder-665009.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/1/_/1_70ba9930-9535-47bd-bc6f-2434d536c170.jpg,665009 - Near-Zero-20L-Hydration-Bladder.jpg,scout_awards_media\loops\unknown
665008,Near Zero Folding Chair with Bag,loop,unknown,https://www.scoutshop.org/near-zero-folding-chair-with-bag-665008.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/i/m/img_3536.jpg,665008 - Near-Zero-Folding-Chair-with-Bag.jpg,scout_awards_media\loops\unknown
665016,Near Zero Peralta 25°F Synthetic Sleeping Bag,loop,unknown,https://www.scoutshop.org/near-zero-peralta-25-degree-f-synthetic-sleeping-bag-665016.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/p/e/peralta_8_copy.jpg,665016 - Near-Zero-Peralta-25F-Synthetic-Sleeping-Bag.jpg,scout_awards_media\loops\unknown
661656,Nite Ize CamJam Cord Tightener 4 Pack,loop,unknown,https://www.scoutshop.org/nite-ize-camjam-cord-tightener-4-pack-661656.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/1/_/1_1_5.jpg,661656 - Nite-Ize-CamJam-Cord-Tightener-4-Pack.jpg,scout_awards_media\loops\unknown
625780,"Nite Ize Gear Tie, 12""",loop,unknown,https://www.scoutshop.org/nite-ize-gear-tie-12-625780.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/g/t/gt12-01-2r3_p_0003_sqrgb.jpg,625780 - Nite-Ize-Gear-Tie-12.jpg,scout_awards_media\loops\unknown
656942,Adventure West Councnil Shoulder Patch,loop,unknown,https://www.scoutshop.org/no-name-provided-656942.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/5/656942.jpg,656942 - Adventure-West-Councnil-Shoulder-Patch.jpg,scout_awards_media\loops\unknown
621127,Non-Polarized Outdoor Sunglasses-12-Piece AssortedCase Pack,loop,unknown,https://www.scoutshop.org/non-polarized-outdoor-sunglasses-12-piece-assortedcase-pack-621127.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/w/h/wholesale_img_2.jpg,621127 - Non-Polarized-Outdoor-Sunglasses-12-Piece-AssortedCase-Pack.jpg,scout_awards_media\loops\unknown
17006,Official Pinewood Derby Car Kit,loop,unknown,https://www.scoutshop.org/official-pinewood-derby-car-kit-17006.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/1/7/17006_f2_1_.jpg,17006 - Official-Pinewood-Derby-Car-Kit.jpg,scout_awards_media\loops\unknown
621305,Pathway to Adventure Council Shoulder Patch,loop,unknown,https://www.scoutshop.org/pathway-to-adventure-council-shoulder-patch-621305.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/2/621305.jpg,621305 - Pathway-to-Adventure-Council-Shoulder-Patch.jpg,scout_awards_media\loops\unknown
659751,BSA Pinewood Derby Car Peel N' Stick Decal - Cub  Scout Rank Animals,loop,unknown,https://www.scoutshop.org/pinewood-derby-car-peel-n-stick-decal-cub-scout-rank-animals-659751.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/5/659751_s1_opt.jpg,659751 - BSA-Pinewood-Derby-Car-Peel-N-Stick-Decal-Cub-Scout-Rank-Animals.jpg,scout_awards_media\loops\unknown
659743,"Pinewood Derby Car Sound Kit, Rank Animals",loop,unknown,https://www.scoutshop.org/pinewood-derby-car-sound-kit-rank-animals-659743.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/5/659743_f-_1__opt.jpg,659743 - Pinewood-Derby-Car-Sound-Kit-Rank-Animals.jpg,scout_awards_media\loops\unknown
661807,Podium 4 Flow 21oz Hydration Belt Black,loop,unknown,https://www.scoutshop.org/podium-4-flow-21oz-hydration-belt-black-661807.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/p/o/podium3.jpg,661807 - Podium-4-Flow-21oz-Hydration-Belt-Black.jpg,scout_awards_media\loops\unknown
661362,Puffin Drinkware Can Insulator - The Adventurer,loop,unknown,https://www.scoutshop.org/puffin-drinkware-can-insulator-the-adventurer-661362.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661362_puffin_can_insulator_adventurer_front.jpg,661362 - Puffin-Drinkware-Can-Insulator-The-Adventurer.jpg,scout_awards_media\loops\unknown
